año,distrito,MEDIDAS_CODE,MEDIDAS#es,municipio,OBS_VALUE,seccion,TERRITORIO_CODE
2022,01,PENSIONES,Pensiones, Tijarafe,"23,5",002,20230101_38047_D01_S002
2022,01,PENSIONES,Pensiones, Tinajo,"12,7",001,20230101_35029_D01_S001
2022,01,PENSIONES,Pensiones, Tinajo,"12,7",002,20230101_35029_D01_S002
2022,01,PENSIONES,Pensiones, Tinajo,"16,5",004,20230101_35029_D01_S004
2022,01,PENSIONES,Pensiones, Tinajo,"6,8",003,20230101_35029_D01_S003
2022,01,PENSIONES,Pensiones, Tuineje,"10,7",007,20230101_35030_D01_S007
2022,01,PENSIONES,Pensiones, Tuineje,"11,8",006,20230101_35030_D01_S006
2022,01,PENSIONES,Pensiones, Tuineje,"12,5",003,20230101_35030_D01_S003
2022,01,PENSIONES,Pensiones, Tuineje,"14,8",002,20230101_35030_D01_S002
2022,01,PENSIONES,Pensiones, Tuineje,15,005,20230101_35030_D01_S005
2022,01,PENSIONES,Pensiones, Tuineje,"15,1",004,20230101_35030_D01_S004
2022,01,PENSIONES,Pensiones, Tuineje,17,001,20230101_35030_D01_S001
2022,01,PENSIONES,Pensiones, Valle Gran Rey,"17,8",001,20230101_38049_D01_S001
2022,01,PENSIONES,Pensiones, Valle Gran Rey,"23,5",002,20230101_38049_D01_S002
2022,01,PENSIONES,Pensiones, Vallehermoso,"26,8",001,20230101_38050_D01_S001
2022,01,PENSIONES,Pensiones, Valleseco,23,001,20230101_35032_D01_S001
2022,01,PENSIONES,Pensiones, Valleseco,"23,7",002,20230101_35032_D01_S002
2022,01,PENSIONES,Pensiones, Valleseco,"26,3",003,20230101_35032_D01_S003
2022,01,PENSIONES,Pensiones, Valsequillo de Gran Canaria,"13,6",005,20230101_35031_D01_S005
2022,01,PENSIONES,Pensiones, Valsequillo de Gran Canaria,"14,3",002,20230101_35031_D01_S002
2022,01,PENSIONES,Pensiones, Valsequillo de Gran Canaria,"14,5",006,20230101_35031_D01_S006
2022,01,PENSIONES,Pensiones, Valsequillo de Gran Canaria,"14,9",001,20230101_35031_D01_S001
2022,01,PENSIONES,Pensiones, Valsequillo de Gran Canaria,"17,9",004,20230101_35031_D01_S004
2022,01,PENSIONES,Pensiones, Valsequillo de Gran Canaria,"20,7",003,20230101_35031_D01_S003
2022,01,PENSIONES,Pensiones, Valverde,"20,9",002,20230101_38048_D01_S002
2022,01,PENSIONES,Pensiones, Valverde,21,004,20230101_38048_D01_S004
2022,01,PENSIONES,Pensiones, Valverde,"22,2",001,20230101_38048_D01_S001
2022,01,PENSIONES,Pensiones, Vega de San Mateo,"16,9",001,20230101_35033_D01_S001
2022,01,PENSIONES,Pensiones, Vega de San Mateo,"17,1",007,20230101_35033_D01_S007
2022,01,PENSIONES,Pensiones, Vega de San Mateo,"17,7",004,20230101_35033_D01_S004
2022,01,PENSIONES,Pensiones, Vega de San Mateo,"19,3",002,20230101_35033_D01_S002
2022,01,PENSIONES,Pensiones, Vega de San Mateo,"20,7",005,20230101_35033_D01_S005
2022,01,PENSIONES,Pensiones, Vega de San Mateo,"22,8",006,20230101_35033_D01_S006
2022,01,PENSIONES,Pensiones, Vega de San Mateo,"26,5",003,20230101_35033_D01_S003
2022,01,PENSIONES,Pensiones, Vilaflor de Chasna,"22,8",001,20230101_38052_D01_S001
2022,01,PENSIONES,Pensiones, Villa de Mazo,"16,1",001,20230101_38053_D01_S001
2022,01,PENSIONES,Pensiones, Villa de Mazo,"17,6",003,20230101_38053_D01_S003
2022,01,PENSIONES,Pensiones, Villa de Mazo,21,002,20230101_38053_D01_S002
2022,01,PENSIONES,Pensiones, Villa de Mazo,"21,7",004,20230101_38053_D01_S004
2022,01,PENSIONES,Pensiones, Villa de Mazo,"22,7",005,20230101_38053_D01_S005
2022,01,PENSIONES,Pensiones, Yaiza,11,005,20230101_35034_D01_S005
2022,01,PENSIONES,Pensiones, Yaiza,"11,2",001,20230101_35034_D01_S001
2022,01,PENSIONES,Pensiones, Yaiza,"18,8",006,20230101_35034_D01_S006
2022,01,PENSIONES,Pensiones, Yaiza,"6,7",003,20230101_35034_D01_S003
2022,01,PENSIONES,Pensiones, Yaiza,"7,5",002,20230101_35034_D01_S002
2022,01,PENSIONES,Pensiones, Yaiza,9,004,20230101_35034_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"1,8",018,20230101_38001_D01_S018
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,2,009,20230101_38001_D01_S009
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"2,1",013,20230101_38001_D01_S013
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"2,2",010,20230101_38001_D01_S010
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"2,4",003,20230101_38001_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"2,4",016,20230101_38001_D01_S016
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"2,4",017,20230101_38001_D01_S017
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"2,5",008,20230101_38001_D01_S008
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"2,7",012,20230101_38001_D01_S012
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"2,8",005,20230101_38001_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"2,8",007,20230101_38001_D01_S007
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"2,8",011,20230101_38001_D01_S011
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"2,9",001,20230101_38001_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,3,004,20230101_38001_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"3,4",014,20230101_38001_D01_S014
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"3,6",015,20230101_38001_D01_S015
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"3,7",002,20230101_38001_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Adeje,"4,1",006,20230101_38001_D01_S006
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agaete,"2,4",004,20230101_35001_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agaete,"2,5",001,20230101_35001_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agaete,"2,5",002,20230101_35001_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agaete,"2,7",005,20230101_35001_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agaete,"3,2",003,20230101_35001_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"1,8",010,20230101_35002_D01_S010
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"1,9",023,20230101_35002_D01_S023
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,2,021,20230101_35002_D01_S021
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"2,1",006,20230101_35002_D01_S006
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"2,2",018,20230101_35002_D01_S018
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"2,3",022,20230101_35002_D01_S022
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"2,4",019,20230101_35002_D01_S019
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"2,6",014,20230101_35002_D01_S014
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"2,7",007,20230101_35002_D01_S007
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"2,8",002,20230101_35002_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"2,8",020,20230101_35002_D01_S020
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,3,004,20230101_35002_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,3,012,20230101_35002_D01_S012
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,3,016,20230101_35002_D01_S016
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"3,2",008,20230101_35002_D01_S008
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"3,3",011,20230101_35002_D01_S011
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"3,4",017,20230101_35002_D01_S017
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"3,5",001,20230101_35002_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"3,5",009,20230101_35002_D01_S009
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"3,5",015,20230101_35002_D01_S015
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"3,8",003,20230101_35002_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"5,1",013,20230101_35002_D01_S013
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agüimes,"6,3",005,20230101_35002_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Agulo,"2,4",001,20230101_38002_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Alajeró,"2,1",001,20230101_38003_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Antigua,"2,5",003,20230101_35003_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Antigua,"2,8",001,20230101_35003_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Antigua,"2,9",005,20230101_35003_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Antigua,"3,3",002,20230101_35003_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Antigua,"4,9",004,20230101_35003_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arafo,"1,9",003,20230101_38004_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arafo,"2,6",001,20230101_38004_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arafo,"3,1",002,20230101_38004_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arico,"2,5",004,20230101_38005_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arico,"3,3",006,20230101_38005_D01_S006
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arico,"3,8",003,20230101_38005_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arico,"3,9",005,20230101_38005_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arico,4,001,20230101_38005_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arico,"4,6",002,20230101_38005_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"1,9",015,20230101_38006_D01_S015
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"1,9",033,20230101_38006_D01_S033
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,2,019,20230101_38006_D01_S019
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,2,020,20230101_38006_D01_S020
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"2,2",006,20230101_38006_D01_S006
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"2,2",011,20230101_38006_D01_S011
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"2,5",001,20230101_38006_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"2,5",026,20230101_38006_D01_S026
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"2,9",017,20230101_38006_D01_S017
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,3,002,20230101_38006_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,3,003,20230101_38006_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,3,022,20230101_38006_D01_S022
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,3,024,20230101_38006_D01_S024
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,1",014,20230101_38006_D01_S014
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,2",005,20230101_38006_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,2",010,20230101_38006_D01_S010
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,2",025,20230101_38006_D01_S025
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,2",028,20230101_38006_D01_S028
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,4",016,20230101_38006_D01_S016
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,4",027,20230101_38006_D01_S027
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,5",004,20230101_38006_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,5",034,20230101_38006_D01_S034
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,7",009,20230101_38006_D01_S009
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,7",032,20230101_38006_D01_S032
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,8",008,20230101_38006_D01_S008
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"3,8",030,20230101_38006_D01_S030
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,4,018,20230101_38006_D01_S018
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"4,2",012,20230101_38006_D01_S012
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"4,2",021,20230101_38006_D01_S021
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"4,6",007,20230101_38006_D01_S007
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"4,8",023,20230101_38006_D01_S023
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"5,1",013,20230101_38006_D01_S013
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"5,2",031,20230101_38006_D01_S031
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arona,"5,3",029,20230101_38006_D01_S029
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,"1,4",009,20230101_35004_D01_S009
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,"1,7",001,20230101_35004_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,"1,7",003,20230101_35004_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,"2,4",004,20230101_35004_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,"2,4",010,20230101_35004_D01_S010
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,"2,5",011,20230101_35004_D01_S011
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,"2,6",007,20230101_35004_D01_S007
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,"2,8",012,20230101_35004_D01_S012
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,3,008,20230101_35004_D01_S008
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,"3,4",006,20230101_35004_D01_S006
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,"3,7",005,20230101_35004_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arrecife,"3,8",002,20230101_35004_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Artenara,"2,3",001,20230101_35005_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arucas,"1,7",002,20230101_35006_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arucas,2,001,20230101_35006_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arucas,"2,2",004,20230101_35006_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arucas,"2,8",003,20230101_35006_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Arucas,3,005,20230101_35006_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Barlovento,"2,5",001,20230101_38007_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Betancuria,"1,7",001,20230101_35007_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Breña Alta,2,003,20230101_38008_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Breña Alta,"2,2",002,20230101_38008_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Breña Alta,"2,3",001,20230101_38008_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Breña Alta,"2,6",004,20230101_38008_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Breña Baja,"1,6",003,20230101_38009_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Breña Baja,"1,8",001,20230101_38009_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Breña Baja,"1,9",004,20230101_38009_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Breña Baja,"2,1",002,20230101_38009_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Buenavista del Norte,3,001,20230101_38010_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Buenavista del Norte,"3,5",002,20230101_38010_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Buenavista del Norte,"3,5",003,20230101_38010_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Buenavista del Norte,"4,5",004,20230101_38010_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,"1,6",012,20230101_38011_D01_S012
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,"1,7",002,20230101_38011_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,"1,7",009,20230101_38011_D01_S009
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,"1,8",005,20230101_38011_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,"1,9",010,20230101_38011_D01_S010
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,"1,9",011,20230101_38011_D01_S011
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,2,007,20230101_38011_D01_S007
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,"2,1",003,20230101_38011_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,"2,4",006,20230101_38011_D01_S006
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,"2,4",008,20230101_38011_D01_S008
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,"2,6",001,20230101_38011_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Candelaria,"2,7",004,20230101_38011_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Paso,"4,7",001,20230101_38027_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Pinar de El Hierro,"2,8",001,20230101_38901_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,1,012,20230101_38032_D01_S012
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,"1,2",006,20230101_38032_D01_S006
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,"1,2",008,20230101_38032_D01_S008
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,"1,2",011,20230101_38032_D01_S011
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,"1,2",013,20230101_38032_D01_S013
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,"1,7",004,20230101_38032_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,"2,1",007,20230101_38032_D01_S007
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,"2,2",001,20230101_38032_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,"2,2",003,20230101_38032_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,"2,6",010,20230101_38032_D01_S010
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,"2,7",009,20230101_38032_D01_S009
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,"3,2",002,20230101_38032_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Rosario,4,005,20230101_38032_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Sauzal,"1,4",001,20230101_38041_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Sauzal,"1,5",004,20230101_38041_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Sauzal,"2,1",005,20230101_38041_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Sauzal,"3,4",002,20230101_38041_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Sauzal,"3,4",003,20230101_38041_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Sauzal,4,006,20230101_38041_D01_S006
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Tanque,"3,8",001,20230101_38044_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, El Tanque,5,002,20230101_38044_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Fasnia,"2,5",001,20230101_38012_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Fasnia,"3,4",002,20230101_38012_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Firgas,"2,6",001,20230101_35008_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Firgas,"2,6",002,20230101_35008_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Frontera,"3,1",001,20230101_38013_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Frontera,"3,4",002,20230101_38013_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Fuencaliente de La Palma,"3,2",001,20230101_38014_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Fuencaliente de La Palma,4,002,20230101_38014_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"1,7",001,20230101_35009_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"1,7",013,20230101_35009_D01_S013
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"1,8",002,20230101_35009_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"2,3",004,20230101_35009_D01_S004
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"2,5",007,20230101_35009_D01_S007
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"2,7",008,20230101_35009_D01_S008
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"2,9",010,20230101_35009_D01_S010
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"3,2",006,20230101_35009_D01_S006
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"3,3",015,20230101_35009_D01_S015
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"3,4",003,20230101_35009_D01_S003
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"3,4",009,20230101_35009_D01_S009
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"3,4",011,20230101_35009_D01_S011
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"3,4",016,20230101_35009_D01_S016
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"3,6",014,20230101_35009_D01_S014
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"3,8",017,20230101_35009_D01_S017
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Gáldar,"4,7",005,20230101_35009_D01_S005
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Garachico,"1,5",002,20230101_38015_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Garachico,"2,5",001,20230101_38015_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Garafía,"3,6",001,20230101_38016_D01_S001
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Granadilla de Abona,"1,6",018,20230101_38017_D01_S018
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Granadilla de Abona,"1,7",027,20230101_38017_D01_S027
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Granadilla de Abona,"2,2",014,20230101_38017_D01_S014
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Granadilla de Abona,"2,5",007,20230101_38017_D01_S007
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Granadilla de Abona,3,002,20230101_38017_D01_S002
2022,01,PRESTACIONES_DESEMPLEO,Prestaciones por desempleo, Granadilla de Abona,3,012,20230101_38017_D01_S012
