ocupacion,code_municipio,code_distrito,code_seccion,año,municipio,seccion,sexo,num_casos,geocode
Ocupaciones elementales,38028,01,001,2023,Puerto de la Cruz,1001,Hombres,8,20230101_38028_D01_S001
Ocupaciones elementales,38028,01,001,2023,Puerto de la Cruz,1001,Mujeres,18,20230101_38028_D01_S001
Ocupaciones elementales,38028,01,002,2021,Puerto de la Cruz,1002,Hombres,27,20210101_38028_D01_S002
Ocupaciones elementales,38028,01,002,2021,Puerto de la Cruz,1002,Mujeres,30,20210101_38028_D01_S002
Ocupaciones elementales,38028,01,002,2022,Puerto de la Cruz,1002,Hombres,24,20220101_38028_D01_S002
Ocupaciones elementales,38028,01,002,2022,Puerto de la Cruz,1002,Mujeres,36,20220101_38028_D01_S002
Ocupaciones elementales,38028,01,002,2023,Puerto de la Cruz,1002,Hombres,29,20230101_38028_D01_S002
Ocupaciones elementales,38028,01,002,2023,Puerto de la Cruz,1002,Mujeres,32,20230101_38028_D01_S002
Ocupaciones elementales,38028,01,003,2021,Puerto de la Cruz,1003,Hombres,16,20210101_38028_D01_S003
Ocupaciones elementales,38028,01,003,2021,Puerto de la Cruz,1003,Mujeres,23,20210101_38028_D01_S003
Ocupaciones elementales,38028,01,003,2022,Puerto de la Cruz,1003,Hombres,21,20220101_38028_D01_S003
Ocupaciones elementales,38028,01,003,2022,Puerto de la Cruz,1003,Mujeres,26,20220101_38028_D01_S003
Ocupaciones elementales,38028,01,003,2023,Puerto de la Cruz,1003,Hombres,23,20230101_38028_D01_S003
Ocupaciones elementales,38028,01,003,2023,Puerto de la Cruz,1003,Mujeres,31,20230101_38028_D01_S003
Ocupaciones elementales,38028,01,004,2021,Puerto de la Cruz,1004,Hombres,18,20210101_38028_D01_S004
Ocupaciones elementales,38028,01,004,2021,Puerto de la Cruz,1004,Mujeres,18,20210101_38028_D01_S004
Ocupaciones elementales,38028,01,004,2022,Puerto de la Cruz,1004,Hombres,23,20220101_38028_D01_S004
Ocupaciones elementales,38028,01,004,2022,Puerto de la Cruz,1004,Mujeres,27,20220101_38028_D01_S004
Ocupaciones elementales,38028,01,004,2023,Puerto de la Cruz,1004,Hombres,19,20230101_38028_D01_S004
Ocupaciones elementales,38028,01,004,2023,Puerto de la Cruz,1004,Mujeres,27,20230101_38028_D01_S004
Ocupaciones elementales,38028,02,001,2021,Puerto de la Cruz,2001,Hombres,10,20210101_38028_D02_S001
Ocupaciones elementales,38028,02,001,2021,Puerto de la Cruz,2001,Mujeres,10,20210101_38028_D02_S001
Ocupaciones elementales,38028,02,001,2022,Puerto de la Cruz,2001,Hombres,13,20220101_38028_D02_S001
Ocupaciones elementales,38028,02,001,2022,Puerto de la Cruz,2001,Mujeres,7,20220101_38028_D02_S001
Ocupaciones elementales,38028,02,001,2023,Puerto de la Cruz,2001,Hombres,10,20230101_38028_D02_S001
Ocupaciones elementales,38028,02,001,2023,Puerto de la Cruz,2001,Mujeres,9,20230101_38028_D02_S001
Ocupaciones elementales,38028,02,002,2021,Puerto de la Cruz,2002,Hombres,12,20210101_38028_D02_S002
Ocupaciones elementales,38028,02,002,2021,Puerto de la Cruz,2002,Mujeres,10,20210101_38028_D02_S002
Ocupaciones elementales,38028,02,002,2022,Puerto de la Cruz,2002,Hombres,13,20220101_38028_D02_S002
Ocupaciones elementales,38028,02,002,2022,Puerto de la Cruz,2002,Mujeres,12,20220101_38028_D02_S002
Ocupaciones elementales,38028,02,002,2023,Puerto de la Cruz,2002,Hombres,14,20230101_38028_D02_S002
Ocupaciones elementales,38028,02,002,2023,Puerto de la Cruz,2002,Mujeres,14,20230101_38028_D02_S002
Ocupaciones elementales,38028,02,003,2021,Puerto de la Cruz,2003,Hombres,13,20210101_38028_D02_S003
Ocupaciones elementales,38028,02,003,2021,Puerto de la Cruz,2003,Mujeres,15,20210101_38028_D02_S003
Ocupaciones elementales,38028,02,003,2022,Puerto de la Cruz,2003,Hombres,12,20220101_38028_D02_S003
Ocupaciones elementales,38028,02,003,2022,Puerto de la Cruz,2003,Mujeres,14,20220101_38028_D02_S003
Ocupaciones elementales,38028,02,003,2023,Puerto de la Cruz,2003,Hombres,15,20230101_38028_D02_S003
Ocupaciones elementales,38028,02,003,2023,Puerto de la Cruz,2003,Mujeres,17,20230101_38028_D02_S003
Ocupaciones elementales,38028,02,004,2021,Puerto de la Cruz,2004,Hombres,34,20210101_38028_D02_S004
Ocupaciones elementales,38028,02,004,2021,Puerto de la Cruz,2004,Mujeres,37,20210101_38028_D02_S004
Ocupaciones elementales,38028,02,004,2022,Puerto de la Cruz,2004,Hombres,37,20220101_38028_D02_S004
Ocupaciones elementales,38028,02,004,2022,Puerto de la Cruz,2004,Mujeres,40,20220101_38028_D02_S004
Ocupaciones elementales,38028,02,004,2023,Puerto de la Cruz,2004,Hombres,31,20230101_38028_D02_S004
Ocupaciones elementales,38028,02,004,2023,Puerto de la Cruz,2004,Mujeres,37,20230101_38028_D02_S004
Ocupaciones elementales,38028,02,005,2021,Puerto de la Cruz,2005,Hombres,49,20210101_38028_D02_S005
Ocupaciones elementales,38028,02,005,2021,Puerto de la Cruz,2005,Mujeres,43,20210101_38028_D02_S005
Ocupaciones elementales,38028,02,005,2022,Puerto de la Cruz,2005,Hombres,60,20220101_38028_D02_S005
Ocupaciones elementales,38028,02,005,2022,Puerto de la Cruz,2005,Mujeres,53,20220101_38028_D02_S005
Ocupaciones elementales,38028,02,005,2023,Puerto de la Cruz,2005,Hombres,55,20230101_38028_D02_S005
Ocupaciones elementales,38028,02,005,2023,Puerto de la Cruz,2005,Mujeres,55,20230101_38028_D02_S005
Ocupaciones elementales,38028,03,001,2021,Puerto de la Cruz,3001,Hombres,21,20210101_38028_D03_S001
Ocupaciones elementales,38028,03,001,2021,Puerto de la Cruz,3001,Mujeres,12,20210101_38028_D03_S001
Ocupaciones elementales,38028,03,001,2022,Puerto de la Cruz,3001,Hombres,22,20220101_38028_D03_S001
Ocupaciones elementales,38028,03,001,2022,Puerto de la Cruz,3001,Mujeres,11,20220101_38028_D03_S001
Ocupaciones elementales,38028,03,001,2023,Puerto de la Cruz,3001,Hombres,21,20230101_38028_D03_S001
Ocupaciones elementales,38028,03,001,2023,Puerto de la Cruz,3001,Mujeres,9,20230101_38028_D03_S001
Ocupaciones elementales,38028,03,002,2021,Puerto de la Cruz,3002,Hombres,25,20210101_38028_D03_S002
Ocupaciones elementales,38028,03,002,2021,Puerto de la Cruz,3002,Mujeres,17,20210101_38028_D03_S002
Ocupaciones elementales,38028,03,002,2022,Puerto de la Cruz,3002,Hombres,21,20220101_38028_D03_S002
Ocupaciones elementales,38028,03,002,2022,Puerto de la Cruz,3002,Mujeres,21,20220101_38028_D03_S002
Ocupaciones elementales,38028,03,002,2023,Puerto de la Cruz,3002,Hombres,30,20230101_38028_D03_S002
Ocupaciones elementales,38028,03,002,2023,Puerto de la Cruz,3002,Mujeres,21,20230101_38028_D03_S002
Ocupaciones elementales,38028,03,003,2021,Puerto de la Cruz,3003,Hombres,23,20210101_38028_D03_S003
Ocupaciones elementales,38028,03,003,2021,Puerto de la Cruz,3003,Mujeres,23,20210101_38028_D03_S003
Ocupaciones elementales,38028,03,003,2022,Puerto de la Cruz,3003,Hombres,27,20220101_38028_D03_S003
Ocupaciones elementales,38028,03,003,2022,Puerto de la Cruz,3003,Mujeres,29,20220101_38028_D03_S003
Ocupaciones elementales,38028,03,003,2023,Puerto de la Cruz,3003,Hombres,27,20230101_38028_D03_S003
Ocupaciones elementales,38028,03,003,2023,Puerto de la Cruz,3003,Mujeres,27,20230101_38028_D03_S003
Ocupaciones elementales,38028,03,004,2021,Puerto de la Cruz,3004,Hombres,20,20210101_38028_D03_S004
Ocupaciones elementales,38028,03,004,2021,Puerto de la Cruz,3004,Mujeres,27,20210101_38028_D03_S004
Ocupaciones elementales,38028,03,004,2022,Puerto de la Cruz,3004,Hombres,23,20220101_38028_D03_S004
Ocupaciones elementales,38028,03,004,2022,Puerto de la Cruz,3004,Mujeres,22,20220101_38028_D03_S004
Ocupaciones elementales,38028,03,004,2023,Puerto de la Cruz,3004,Hombres,27,20230101_38028_D03_S004
Ocupaciones elementales,38028,03,004,2023,Puerto de la Cruz,3004,Mujeres,28,20230101_38028_D03_S004
Ocupaciones elementales,38028,03,005,2021,Puerto de la Cruz,3005,Hombres,29,20210101_38028_D03_S005
Ocupaciones elementales,38028,03,005,2021,Puerto de la Cruz,3005,Mujeres,31,20210101_38028_D03_S005
Ocupaciones elementales,38028,03,005,2022,Puerto de la Cruz,3005,Hombres,28,20220101_38028_D03_S005
Ocupaciones elementales,38028,03,005,2022,Puerto de la Cruz,3005,Mujeres,33,20220101_38028_D03_S005
Ocupaciones elementales,38028,03,005,2023,Puerto de la Cruz,3005,Hombres,28,20230101_38028_D03_S005
Ocupaciones elementales,38028,03,005,2023,Puerto de la Cruz,3005,Mujeres,35,20230101_38028_D03_S005
Ocupaciones elementales,38028,03,006,2021,Puerto de la Cruz,3006,Hombres,25,20210101_38028_D03_S006
Ocupaciones elementales,38028,03,006,2021,Puerto de la Cruz,3006,Mujeres,28,20210101_38028_D03_S006
Ocupaciones elementales,38028,03,006,2022,Puerto de la Cruz,3006,Hombres,23,20220101_38028_D03_S006
Ocupaciones elementales,38028,03,006,2022,Puerto de la Cruz,3006,Mujeres,24,20220101_38028_D03_S006
Ocupaciones elementales,38028,03,006,2023,Puerto de la Cruz,3006,Hombres,27,20230101_38028_D03_S006
Ocupaciones elementales,38028,03,006,2023,Puerto de la Cruz,3006,Mujeres,24,20230101_38028_D03_S006
Ocupaciones elementales,38028,04,001,2021,Puerto de la Cruz,4001,Hombres,31,20210101_38028_D04_S001
Ocupaciones elementales,38028,04,001,2021,Puerto de la Cruz,4001,Mujeres,31,20210101_38028_D04_S001
Ocupaciones elementales,38028,04,001,2022,Puerto de la Cruz,4001,Hombres,33,20220101_38028_D04_S001
Ocupaciones elementales,38028,04,001,2022,Puerto de la Cruz,4001,Mujeres,26,20220101_38028_D04_S001
Ocupaciones elementales,38028,04,001,2023,Puerto de la Cruz,4001,Hombres,33,20230101_38028_D04_S001
Ocupaciones elementales,38028,04,001,2023,Puerto de la Cruz,4001,Mujeres,35,20230101_38028_D04_S001
Ocupaciones elementales,38028,04,002,2021,Puerto de la Cruz,4002,Hombres,38,20210101_38028_D04_S002
Ocupaciones elementales,38028,04,002,2021,Puerto de la Cruz,4002,Mujeres,30,20210101_38028_D04_S002
Ocupaciones elementales,38028,04,002,2022,Puerto de la Cruz,4002,Hombres,41,20220101_38028_D04_S002
Ocupaciones elementales,38028,04,002,2022,Puerto de la Cruz,4002,Mujeres,34,20220101_38028_D04_S002
Ocupaciones elementales,38028,04,002,2023,Puerto de la Cruz,4002,Hombres,45,20230101_38028_D04_S002
Ocupaciones elementales,38028,04,002,2023,Puerto de la Cruz,4002,Mujeres,34,20230101_38028_D04_S002
Ocupaciones elementales,38028,04,003,2021,Puerto de la Cruz,4003,Hombres,64,20210101_38028_D04_S003
Ocupaciones elementales,38028,04,003,2021,Puerto de la Cruz,4003,Mujeres,58,20210101_38028_D04_S003
Ocupaciones elementales,38028,04,003,2022,Puerto de la Cruz,4003,Hombres,64,20220101_38028_D04_S003
Ocupaciones elementales,38028,04,003,2022,Puerto de la Cruz,4003,Mujeres,56,20220101_38028_D04_S003
Ocupaciones elementales,38028,04,003,2023,Puerto de la Cruz,4003,Hombres,59,20230101_38028_D04_S003
Ocupaciones elementales,38028,04,003,2023,Puerto de la Cruz,4003,Mujeres,63,20230101_38028_D04_S003
Ocupaciones elementales,38028,04,004,2021,Puerto de la Cruz,4004,Hombres,32,20210101_38028_D04_S004
Ocupaciones elementales,38028,04,004,2021,Puerto de la Cruz,4004,Mujeres,21,20210101_38028_D04_S004
Ocupaciones elementales,38028,04,004,2022,Puerto de la Cruz,4004,Hombres,34,20220101_38028_D04_S004
Ocupaciones elementales,38028,04,004,2022,Puerto de la Cruz,4004,Mujeres,20,20220101_38028_D04_S004
Ocupaciones elementales,38028,04,004,2023,Puerto de la Cruz,4004,Hombres,31,20230101_38028_D04_S004
Ocupaciones elementales,38028,04,004,2023,Puerto de la Cruz,4004,Mujeres,24,20230101_38028_D04_S004
Ocupaciones elementales,38028,04,005,2021,Puerto de la Cruz,4005,Hombres,17,20210101_38028_D04_S005
Ocupaciones elementales,38028,04,005,2021,Puerto de la Cruz,4005,Mujeres,26,20210101_38028_D04_S005
Ocupaciones elementales,38028,04,005,2022,Puerto de la Cruz,4005,Hombres,28,20220101_38028_D04_S005
Ocupaciones elementales,38028,04,005,2022,Puerto de la Cruz,4005,Mujeres,36,20220101_38028_D04_S005
Ocupaciones elementales,38028,04,005,2023,Puerto de la Cruz,4005,Hombres,23,20230101_38028_D04_S005
Ocupaciones elementales,38028,04,005,2023,Puerto de la Cruz,4005,Mujeres,28,20230101_38028_D04_S005
Ocupaciones elementales,38029,01,001,2021,Puntagorda,1001,Hombres,43,20210101_38029_D01_S001
Ocupaciones elementales,38029,01,001,2021,Puntagorda,1001,Mujeres,25,20210101_38029_D01_S001
Ocupaciones elementales,38029,01,001,2022,Puntagorda,1001,Hombres,34,20220101_38029_D01_S001
Ocupaciones elementales,38029,01,001,2022,Puntagorda,1001,Mujeres,23,20220101_38029_D01_S001
Ocupaciones elementales,38029,01,001,2023,Puntagorda,1001,Hombres,42,20230101_38029_D01_S001
Ocupaciones elementales,38029,01,001,2023,Puntagorda,1001,Mujeres,30,20230101_38029_D01_S001
Ocupaciones elementales,38029,01,002,2021,Puntagorda,1002,Hombres,23,20210101_38029_D01_S002
Ocupaciones elementales,38029,01,002,2021,Puntagorda,1002,Mujeres,22,20210101_38029_D01_S002
Ocupaciones elementales,38029,01,002,2022,Puntagorda,1002,Hombres,25,20220101_38029_D01_S002
Ocupaciones elementales,38029,01,002,2022,Puntagorda,1002,Mujeres,15,20220101_38029_D01_S002
Ocupaciones elementales,38029,01,002,2023,Puntagorda,1002,Hombres,31,20230101_38029_D01_S002
Ocupaciones elementales,38029,01,002,2023,Puntagorda,1002,Mujeres,25,20230101_38029_D01_S002
Ocupaciones elementales,38030,01,001,2021,Puntallana,1001,Hombres,55,20210101_38030_D01_S001
Ocupaciones elementales,38030,01,001,2021,Puntallana,1001,Mujeres,51,20210101_38030_D01_S001
Ocupaciones elementales,38030,01,001,2022,Puntallana,1001,Hombres,50,20220101_38030_D01_S001
Ocupaciones elementales,38030,01,001,2022,Puntallana,1001,Mujeres,42,20220101_38030_D01_S001
Ocupaciones elementales,38030,01,001,2023,Puntallana,1001,Hombres,43,20230101_38030_D01_S001
Ocupaciones elementales,38030,01,001,2023,Puntallana,1001,Mujeres,36,20230101_38030_D01_S001
Ocupaciones elementales,38030,01,002,2021,Puntallana,1002,Hombres,24,20210101_38030_D01_S002
Ocupaciones elementales,38030,01,002,2021,Puntallana,1002,Mujeres,29,20210101_38030_D01_S002
Ocupaciones elementales,38030,01,002,2022,Puntallana,1002,Hombres,33,20220101_38030_D01_S002
Ocupaciones elementales,38030,01,002,2022,Puntallana,1002,Mujeres,28,20220101_38030_D01_S002
Ocupaciones elementales,38030,01,002,2023,Puntallana,1002,Hombres,36,20230101_38030_D01_S002
Ocupaciones elementales,38030,01,002,2023,Puntallana,1002,Mujeres,33,20230101_38030_D01_S002
Ocupaciones elementales,38031,01,001,2021,"Realejos, Los",1001,Hombres,26,20210101_38031_D01_S001
Ocupaciones elementales,38031,01,001,2021,"Realejos, Los",1001,Mujeres,34,20210101_38031_D01_S001
Ocupaciones elementales,38031,01,001,2022,"Realejos, Los",1001,Hombres,27,20220101_38031_D01_S001
Ocupaciones elementales,38031,01,001,2022,"Realejos, Los",1001,Mujeres,38,20220101_38031_D01_S001
Ocupaciones elementales,38031,01,001,2023,"Realejos, Los",1001,Hombres,26,20230101_38031_D01_S001
Ocupaciones elementales,38031,01,001,2023,"Realejos, Los",1001,Mujeres,40,20230101_38031_D01_S001
Ocupaciones elementales,38031,01,002,2021,"Realejos, Los",1002,Hombres,45,20210101_38031_D01_S002
Ocupaciones elementales,38031,01,002,2021,"Realejos, Los",1002,Mujeres,53,20210101_38031_D01_S002
Ocupaciones elementales,38031,01,002,2022,"Realejos, Los",1002,Hombres,36,20220101_38031_D01_S002
Ocupaciones elementales,38031,01,002,2022,"Realejos, Los",1002,Mujeres,50,20220101_38031_D01_S002
Ocupaciones elementales,38031,01,002,2023,"Realejos, Los",1002,Hombres,39,20230101_38031_D01_S002
Ocupaciones elementales,38031,01,002,2023,"Realejos, Los",1002,Mujeres,55,20230101_38031_D01_S002
Ocupaciones elementales,38031,01,003,2021,"Realejos, Los",1003,Hombres,39,20210101_38031_D01_S003
Ocupaciones elementales,38031,01,003,2021,"Realejos, Los",1003,Mujeres,41,20210101_38031_D01_S003
Ocupaciones elementales,38031,01,003,2022,"Realejos, Los",1003,Hombres,44,20220101_38031_D01_S003
Ocupaciones elementales,38031,01,003,2022,"Realejos, Los",1003,Mujeres,34,20220101_38031_D01_S003
Ocupaciones elementales,38031,01,003,2023,"Realejos, Los",1003,Hombres,41,20230101_38031_D01_S003
Ocupaciones elementales,38031,01,003,2023,"Realejos, Los",1003,Mujeres,41,20230101_38031_D01_S003
Ocupaciones elementales,38031,01,004,2021,"Realejos, Los",1004,Hombres,55,20210101_38031_D01_S004
Ocupaciones elementales,38031,01,004,2021,"Realejos, Los",1004,Mujeres,67,20210101_38031_D01_S004
Ocupaciones elementales,38031,01,004,2022,"Realejos, Los",1004,Hombres,56,20220101_38031_D01_S004
Ocupaciones elementales,38031,01,004,2022,"Realejos, Los",1004,Mujeres,66,20220101_38031_D01_S004
Ocupaciones elementales,38031,01,004,2023,"Realejos, Los",1004,Hombres,62,20230101_38031_D01_S004
Ocupaciones elementales,38031,01,004,2023,"Realejos, Los",1004,Mujeres,72,20230101_38031_D01_S004
Ocupaciones elementales,38031,01,005,2021,"Realejos, Los",1005,Hombres,57,20210101_38031_D01_S005
Ocupaciones elementales,38031,01,005,2021,"Realejos, Los",1005,Mujeres,49,20210101_38031_D01_S005
Ocupaciones elementales,38031,01,005,2022,"Realejos, Los",1005,Hombres,44,20220101_38031_D01_S005
Ocupaciones elementales,38031,01,005,2022,"Realejos, Los",1005,Mujeres,59,20220101_38031_D01_S005
Ocupaciones elementales,38031,01,005,2023,"Realejos, Los",1005,Hombres,54,20230101_38031_D01_S005
Ocupaciones elementales,38031,01,005,2023,"Realejos, Los",1005,Mujeres,53,20230101_38031_D01_S005
Ocupaciones elementales,38031,01,006,2021,"Realejos, Los",1006,Hombres,29,20210101_38031_D01_S006
Ocupaciones elementales,38031,01,006,2021,"Realejos, Los",1006,Mujeres,32,20210101_38031_D01_S006
Ocupaciones elementales,38031,01,006,2022,"Realejos, Los",1006,Hombres,34,20220101_38031_D01_S006
Ocupaciones elementales,38031,01,006,2022,"Realejos, Los",1006,Mujeres,29,20220101_38031_D01_S006
Ocupaciones elementales,38031,01,006,2023,"Realejos, Los",1006,Hombres,34,20230101_38031_D01_S006
Ocupaciones elementales,38031,01,006,2023,"Realejos, Los",1006,Mujeres,30,20230101_38031_D01_S006
Ocupaciones elementales,38031,01,007,2021,"Realejos, Los",1007,Hombres,39,20210101_38031_D01_S007
Ocupaciones elementales,38031,01,007,2021,"Realejos, Los",1007,Mujeres,32,20210101_38031_D01_S007
Ocupaciones elementales,38031,01,007,2022,"Realejos, Los",1007,Hombres,41,20220101_38031_D01_S007
Ocupaciones elementales,38031,01,007,2022,"Realejos, Los",1007,Mujeres,34,20220101_38031_D01_S007
Ocupaciones elementales,38031,01,007,2023,"Realejos, Los",1007,Hombres,38,20230101_38031_D01_S007
Ocupaciones elementales,38031,01,007,2023,"Realejos, Los",1007,Mujeres,47,20230101_38031_D01_S007
Ocupaciones elementales,38031,01,008,2021,"Realejos, Los",1008,Hombres,37,20210101_38031_D01_S008
Ocupaciones elementales,38031,01,008,2021,"Realejos, Los",1008,Mujeres,39,20210101_38031_D01_S008
Ocupaciones elementales,38031,01,008,2022,"Realejos, Los",1008,Hombres,31,20220101_38031_D01_S008
Ocupaciones elementales,38031,01,008,2022,"Realejos, Los",1008,Mujeres,38,20220101_38031_D01_S008
Ocupaciones elementales,38031,01,008,2023,"Realejos, Los",1008,Hombres,38,20230101_38031_D01_S008
Ocupaciones elementales,38031,01,008,2023,"Realejos, Los",1008,Mujeres,42,20230101_38031_D01_S008
Ocupaciones elementales,38031,02,001,2021,"Realejos, Los",2001,Hombres,42,20210101_38031_D02_S001
Ocupaciones elementales,38031,02,001,2021,"Realejos, Los",2001,Mujeres,41,20210101_38031_D02_S001
Ocupaciones elementales,38031,02,001,2022,"Realejos, Los",2001,Hombres,41,20220101_38031_D02_S001
Ocupaciones elementales,38031,02,001,2022,"Realejos, Los",2001,Mujeres,34,20220101_38031_D02_S001
Ocupaciones elementales,38031,02,001,2023,"Realejos, Los",2001,Hombres,45,20230101_38031_D02_S001
Ocupaciones elementales,38031,02,001,2023,"Realejos, Los",2001,Mujeres,35,20230101_38031_D02_S001
Ocupaciones elementales,38031,02,002,2021,"Realejos, Los",2002,Hombres,33,20210101_38031_D02_S002
Ocupaciones elementales,38031,02,002,2021,"Realejos, Los",2002,Mujeres,37,20210101_38031_D02_S002
Ocupaciones elementales,38031,02,002,2022,"Realejos, Los",2002,Hombres,37,20220101_38031_D02_S002
Ocupaciones elementales,38031,02,002,2022,"Realejos, Los",2002,Mujeres,26,20220101_38031_D02_S002
Ocupaciones elementales,38031,02,002,2023,"Realejos, Los",2002,Hombres,33,20230101_38031_D02_S002
Ocupaciones elementales,38031,02,002,2023,"Realejos, Los",2002,Mujeres,32,20230101_38031_D02_S002
Ocupaciones elementales,38031,02,003,2021,"Realejos, Los",2003,Hombres,34,20210101_38031_D02_S003
Ocupaciones elementales,38031,02,003,2021,"Realejos, Los",2003,Mujeres,55,20210101_38031_D02_S003
Ocupaciones elementales,38031,02,003,2022,"Realejos, Los",2003,Hombres,36,20220101_38031_D02_S003
Ocupaciones elementales,38031,02,003,2022,"Realejos, Los",2003,Mujeres,55,20220101_38031_D02_S003
Ocupaciones elementales,38031,02,003,2023,"Realejos, Los",2003,Hombres,34,20230101_38031_D02_S003
Ocupaciones elementales,38031,02,003,2023,"Realejos, Los",2003,Mujeres,60,20230101_38031_D02_S003
Ocupaciones elementales,38031,03,001,2021,"Realejos, Los",3001,Hombres,32,20210101_38031_D03_S001
Ocupaciones elementales,38031,03,001,2021,"Realejos, Los",3001,Mujeres,47,20210101_38031_D03_S001
Ocupaciones elementales,38031,03,001,2022,"Realejos, Los",3001,Hombres,37,20220101_38031_D03_S001
Ocupaciones elementales,38031,03,001,2022,"Realejos, Los",3001,Mujeres,48,20220101_38031_D03_S001
Ocupaciones elementales,38031,03,001,2023,"Realejos, Los",3001,Hombres,34,20230101_38031_D03_S001
Ocupaciones elementales,38031,03,001,2023,"Realejos, Los",3001,Mujeres,50,20230101_38031_D03_S001
Ocupaciones elementales,38031,03,002,2021,"Realejos, Los",3002,Hombres,23,20210101_38031_D03_S002
Ocupaciones elementales,38031,03,002,2021,"Realejos, Los",3002,Mujeres,54,20210101_38031_D03_S002
Ocupaciones elementales,38031,03,002,2022,"Realejos, Los",3002,Hombres,25,20220101_38031_D03_S002
Ocupaciones elementales,38031,03,002,2022,"Realejos, Los",3002,Mujeres,49,20220101_38031_D03_S002
Ocupaciones elementales,38031,03,002,2023,"Realejos, Los",3002,Hombres,29,20230101_38031_D03_S002
Ocupaciones elementales,38031,03,002,2023,"Realejos, Los",3002,Mujeres,47,20230101_38031_D03_S002
Ocupaciones elementales,38031,03,003,2021,"Realejos, Los",3003,Hombres,40,20210101_38031_D03_S003
Ocupaciones elementales,38031,03,003,2021,"Realejos, Los",3003,Mujeres,63,20210101_38031_D03_S003
Ocupaciones elementales,38031,03,003,2022,"Realejos, Los",3003,Hombres,54,20220101_38031_D03_S003
Ocupaciones elementales,38031,03,003,2022,"Realejos, Los",3003,Mujeres,61,20220101_38031_D03_S003
Ocupaciones elementales,38031,03,003,2023,"Realejos, Los",3003,Hombres,54,20230101_38031_D03_S003
Ocupaciones elementales,38031,03,003,2023,"Realejos, Los",3003,Mujeres,70,20230101_38031_D03_S003
Ocupaciones elementales,38031,03,004,2021,"Realejos, Los",3004,Hombres,16,20210101_38031_D03_S004
Ocupaciones elementales,38031,03,004,2021,"Realejos, Los",3004,Mujeres,21,20210101_38031_D03_S004
Ocupaciones elementales,38031,03,004,2022,"Realejos, Los",3004,Hombres,19,20220101_38031_D03_S004
Ocupaciones elementales,38031,03,004,2022,"Realejos, Los",3004,Mujeres,19,20220101_38031_D03_S004
Ocupaciones elementales,38031,03,004,2023,"Realejos, Los",3004,Hombres,20,20230101_38031_D03_S004
Ocupaciones elementales,38031,03,004,2023,"Realejos, Los",3004,Mujeres,23,20230101_38031_D03_S004
Ocupaciones elementales,38031,03,005,2021,"Realejos, Los",3005,Hombres,27,20210101_38031_D03_S005
Ocupaciones elementales,38031,03,005,2021,"Realejos, Los",3005,Mujeres,42,20210101_38031_D03_S005
Ocupaciones elementales,38031,03,005,2022,"Realejos, Los",3005,Hombres,44,20220101_38031_D03_S005
Ocupaciones elementales,38031,03,005,2022,"Realejos, Los",3005,Mujeres,38,20220101_38031_D03_S005
Ocupaciones elementales,38031,03,005,2023,"Realejos, Los",3005,Hombres,35,20230101_38031_D03_S005
Ocupaciones elementales,38031,03,005,2023,"Realejos, Los",3005,Mujeres,47,20230101_38031_D03_S005
Ocupaciones elementales,38031,04,001,2021,"Realejos, Los",4001,Hombres,37,20210101_38031_D04_S001
Ocupaciones elementales,38031,04,001,2021,"Realejos, Los",4001,Mujeres,38,20210101_38031_D04_S001
Ocupaciones elementales,38031,04,001,2022,"Realejos, Los",4001,Hombres,32,20220101_38031_D04_S001
Ocupaciones elementales,38031,04,001,2022,"Realejos, Los",4001,Mujeres,45,20220101_38031_D04_S001
Ocupaciones elementales,38031,04,001,2023,"Realejos, Los",4001,Hombres,36,20230101_38031_D04_S001
Ocupaciones elementales,38031,04,001,2023,"Realejos, Los",4001,Mujeres,38,20230101_38031_D04_S001
Ocupaciones elementales,38031,04,002,2021,"Realejos, Los",4002,Hombres,29,20210101_38031_D04_S002
Ocupaciones elementales,38031,04,002,2021,"Realejos, Los",4002,Mujeres,21,20210101_38031_D04_S002
Ocupaciones elementales,38031,04,002,2022,"Realejos, Los",4002,Hombres,33,20220101_38031_D04_S002
Ocupaciones elementales,38031,04,002,2022,"Realejos, Los",4002,Mujeres,25,20220101_38031_D04_S002
Ocupaciones elementales,38031,04,002,2023,"Realejos, Los",4002,Hombres,41,20230101_38031_D04_S002
Ocupaciones elementales,38031,04,002,2023,"Realejos, Los",4002,Mujeres,23,20230101_38031_D04_S002
Ocupaciones elementales,38031,04,003,2021,"Realejos, Los",4003,Hombres,19,20210101_38031_D04_S003
Ocupaciones elementales,38031,04,003,2021,"Realejos, Los",4003,Mujeres,21,20210101_38031_D04_S003
Ocupaciones elementales,38031,04,003,2022,"Realejos, Los",4003,Hombres,17,20220101_38031_D04_S003
Ocupaciones elementales,38031,04,003,2022,"Realejos, Los",4003,Mujeres,21,20220101_38031_D04_S003
Ocupaciones elementales,38031,04,003,2023,"Realejos, Los",4003,Hombres,19,20230101_38031_D04_S003
Ocupaciones elementales,38031,04,003,2023,"Realejos, Los",4003,Mujeres,24,20230101_38031_D04_S003
Ocupaciones elementales,38031,04,004,2021,"Realejos, Los",4004,Hombres,33,20210101_38031_D04_S004
Ocupaciones elementales,38031,04,004,2021,"Realejos, Los",4004,Mujeres,32,20210101_38031_D04_S004
Ocupaciones elementales,38031,04,004,2022,"Realejos, Los",4004,Hombres,38,20220101_38031_D04_S004
